"gameId","playId","nflId","frameId","time","x","y","event","pff_role","pff_positionLinedUp","pff_beatenByDefender","pff_hitAllowed","pff_sackAllowed","pff_nflIdBlockedPlayer","pff_blockType","officialPosition","displayName","passResult"
2021090900,1078,42560,34,"2021-09-10T01:06:04.800",11.78,27.88,"pass_forward","Pass Rush","NLT",NA,NA,NA,NA,NA,"DT","Rakeem Nunez-Roches","C"
2021090900,1078,42347,34,"2021-09-10T01:06:04.800",23.49,48.55,"pass_forward","Pass Route","LWR",NA,NA,NA,NA,NA,"WR","Amari Cooper","C"
2021090900,1078,47882,34,"2021-09-10T01:06:04.800",34.22,35.78,"pass_forward","Coverage","FSR",NA,NA,NA,NA,NA,"FS","Mike Edwards","C"
2021090900,1078,34777,34,"2021-09-10T01:06:04.800",12.88,29.8,"pass_forward","Pass Rush","DRT",NA,NA,NA,NA,NA,"NT","Steve McLendon","C"
2021090900,1078,47873,34,"2021-09-10T01:06:04.800",11.28,27.82,"pass_forward","Pass Block","RG",0,0,0,42560,"CL","G","Connor McGovern","C"
2021090900,1078,41338,34,"2021-09-10T01:06:04.800",24.88,38.71,"pass_forward","Coverage","SCBR",NA,NA,NA,NA,NA,"CB","Ross Cockrell","C"
2021090900,1078,46119,34,"2021-09-10T01:06:04.800",12.81,30.52,"pass_forward","Pass Block","LG",0,0,0,34777,"PP","G","Connor Williams","C"
2021090900,1078,47788,34,"2021-09-10T01:06:04.800",23.36,27.47,"pass_forward","Coverage","LILB",NA,NA,NA,NA,NA,"ILB","Devin White","C"
2021090900,1078,47911,34,"2021-09-10T01:06:04.800",18.82,29.11,"pass_forward","Pass Route","HB-R",NA,NA,NA,NA,NA,"RB","Tony Pollard","C"
2021090900,1078,38588,34,"2021-09-10T01:06:04.800",24.92,12.53,"pass_forward","Coverage","SCBL",NA,NA,NA,NA,NA,"ILB","Lavonte David","C"
2021090900,1078,52453,34,"2021-09-10T01:06:04.800",35.47,17.66,"pass_forward","Coverage","FSL",NA,NA,NA,NA,NA,"FS","Antoine Winfield","C"
2021090900,1203,42403,30,"2021-09-10T01:12:01.300",62.37,28.41,"pass_forward","Pass Rush","RE",NA,NA,NA,NA,NA,"DE","Randy Gregory","C"
2021090900,1203,52459,30,"2021-09-10T01:12:01.300",51.3,4.95,"pass_forward","Coverage","RCB",NA,NA,NA,NA,NA,"CB","Trevon Diggs","C"
2021090900,1203,43533,30,"2021-09-10T01:12:01.300",43.61,37.03,"pass_forward","Coverage","SSL",NA,NA,NA,NA,NA,"FS","Jayron Kearse","C"
2021090900,1203,42377,30,"2021-09-10T01:12:01.300",61.82,27.06,"pass_forward","Pass Block","LT",0,0,0,42403,"CL","T","Donovan Smith","C"
2021090900,1203,44962,30,"2021-09-10T01:12:01.300",41.55,27.29,"pass_forward","Coverage","FS",NA,NA,NA,NA,NA,"SS","Damontae Kazee","C"
2021090900,1203,44896,30,"2021-09-10T01:12:01.300",48.25,14.98,"pass_forward","Pass Route","SLWR",NA,NA,NA,NA,NA,"WR","Chris Godwin","C"
2021090900,1203,42033,30,"2021-09-10T01:12:01.300",51.66,35.65,"pass_forward","Pass Route","TE-oR",NA,NA,NA,NA,NA,"TE","Cameron Brate","C"
2021090900,1203,41233,30,"2021-09-10T01:12:01.300",52.45,4.32,"pass_forward","Pass Route","LWR",NA,NA,NA,NA,NA,"WR","Mike Evans","C"
2021090900,1203,42404,30,"2021-09-10T01:12:01.300",62.83,27.85,"pass_forward","Pass Block","LG",0,0,0,42403,"PP","G","Ali Marpet","C"
2021090900,1203,46163,30,"2021-09-10T01:12:01.300",62.64,29.41,"pass_forward","Pass Block","RG",0,0,0,44955,"SW","G","Alex Cappa","C"
2021090900,1203,44955,30,"2021-09-10T01:12:01.300",61.73,28.15,"pass_forward","Pass Rush","LE",NA,NA,NA,NA,NA,"DE","Carlos Watkins","C"
2021090900,1203,53504,30,"2021-09-10T01:12:01.300",62.57,28.56,"pass_forward","Pass Rush","NLT",NA,NA,NA,NA,NA,"DT","Osa Odighizuwa","C"
2021090900,1203,35481,30,"2021-09-10T01:12:01.300",53.77,28.34,"pass_forward","Pass Route","TE-iR",NA,NA,NA,NA,NA,"TE","Rob Gronkowski","C"
2021090900,1203,52421,30,"2021-09-10T01:12:01.300",62.97,30.76,"pass_forward","Pass Block","RT",0,0,0,NA,"NB","T","Tristan Wirfs","C"
2021090900,1203,44816,30,"2021-09-10T01:12:01.300",58.82,41.89,"pass_forward","Pass Route","HB-R",NA,NA,NA,NA,NA,"RB","Leonard Fournette","C"
2021090900,1203,25511,30,"2021-09-10T01:12:01.300",66.02,28.65,"pass_forward","Pass","QB",NA,NA,NA,NA,NA,"QB","Tom Brady","C"
2021090900,1203,44904,30,"2021-09-10T01:12:01.300",44.62,15.39,"pass_forward","Coverage","SCBR",NA,NA,NA,NA,NA,"CB","Jourdan Lewis","C"
2021090900,1203,43306,30,"2021-09-10T01:12:01.300",54.52,39.17,"pass_forward","Coverage","MLB",NA,NA,NA,NA,NA,"MLB","Keanu Neal","C"
2021090900,1203,40151,30,"2021-09-10T01:12:01.300",63.22,28.98,"pass_forward","Pass Block","C",0,0,0,53504,"PP","C","Ryan Jensen","C"
2021090900,1203,43478,30,"2021-09-10T01:12:01.300",52.37,40.69,"pass_forward","Coverage","LLB",NA,NA,NA,NA,NA,"CB","Anthony Brown","C"
2021090900,1203,41263,30,"2021-09-10T01:12:01.300",53.69,32.97,"pass_forward","Coverage","LOLB",NA,NA,NA,NA,NA,"DE","Demarcus Lawrence","C"
2021090900,1203,53441,30,"2021-09-10T01:12:01.300",52.37,25.38,"pass_forward","Coverage","ROLB",NA,NA,NA,NA,NA,"OLB","Micah Parsons","C"
2021090900,1227,52421,23,"2021-09-10T01:12:37.000",58.35,29.88,"pass_forward","Pass Block","RT",0,0,0,41263,"PP","T","Tristan Wirfs","C"
2021090900,1227,43478,23,"2021-09-10T01:12:37.000",48.88,34.41,"pass_forward","Coverage","LCB",NA,NA,NA,NA,NA,"CB","Anthony Brown","C"
2021090900,1227,42403,23,"2021-09-10T01:12:37.000",58.59,22.81,"pass_forward","Pass Rush","ROLB",NA,NA,NA,NA,NA,"DE","Randy Gregory","C"
2021090900,1227,25511,23,"2021-09-10T01:12:37.000",59.44,26.98,"pass_forward","Pass","QB",NA,NA,NA,NA,NA,"QB","Tom Brady","C"
2021090900,1227,40151,23,"2021-09-10T01:12:37.000",56.22,27.85,"pass_forward","Pass Block","C",0,0,0,44955,"CL","C","Ryan Jensen","C"
2021090900,1227,44904,23,"2021-09-10T01:12:37.000",48.15,34.52,"pass_forward","Coverage","SCBiL",NA,NA,NA,NA,NA,"CB","Jourdan Lewis","C"
2021090900,1227,44816,23,"2021-09-10T01:12:37.000",54.4,24.08,"pass_forward","Pass Route","HB-L",NA,NA,NA,NA,NA,"RB","Leonard Fournette","C"
2021090900,1227,53504,23,"2021-09-10T01:12:37.000",55.79,25.75,"pass_forward","Pass Rush","DRT",NA,NA,NA,NA,NA,"DT","Osa Odighizuwa","C"
2021090900,1227,52459,23,"2021-09-10T01:12:37.000",48.58,8.53,"pass_forward","Coverage","RCB",NA,NA,NA,NA,NA,"CB","Trevon Diggs","C"
2021090900,1227,35481,23,"2021-09-10T01:12:37.000",47.13,36.78,"pass_forward","Pass Route","SRoWR",NA,NA,NA,NA,NA,"TE","Rob Gronkowski","C"
2021090900,1227,53441,23,"2021-09-10T01:12:37.000",50.29,25.37,"pass_forward","Coverage","RILB",NA,NA,NA,NA,NA,"OLB","Micah Parsons","C"
2021090900,1227,44955,23,"2021-09-10T01:12:37.000",56.51,29.19,"pass_forward","Pass Rush","LE",NA,NA,NA,NA,NA,"DE","Carlos Watkins","C"
2021090900,1227,44962,23,"2021-09-10T01:12:37.000",38.09,16.85,"pass_forward","Coverage","FSR",NA,NA,NA,NA,NA,"SS","Damontae Kazee","C"
2021090900,1227,41233,23,"2021-09-10T01:12:37.000",49.04,6.87,"pass_forward","Pass Route","LWR",NA,NA,NA,NA,NA,"WR","Mike Evans","C"
2021090900,1227,42404,23,"2021-09-10T01:12:37.000",56.47,25.75,"pass_forward","Pass Block","LG",0,0,0,53504,"PP","G","Ali Marpet","C"
2021090900,1227,42377,23,"2021-09-10T01:12:37.000",58.53,23.81,"pass_forward","Pass Block","LT",0,0,0,42403,"PP","T","Donovan Smith","C"
2021090900,1227,43306,23,"2021-09-10T01:12:37.000",48,36.3,"pass_forward","Coverage","SCBoL",NA,NA,NA,NA,NA,"MLB","Keanu Neal","C"
2021090900,1227,46163,23,"2021-09-10T01:12:37.000",56.97,28.64,"pass_forward","Pass Block","RG",0,0,0,44955,"PP","G","Alex Cappa","C"
2021090900,1227,44896,23,"2021-09-10T01:12:37.000",51.77,38.36,"pass_forward","Pass Route","SRiWR",NA,NA,NA,NA,NA,"WR","Chris Godwin","C"
2021090900,1227,41263,23,"2021-09-10T01:12:37.000",57.52,30.35,"pass_forward","Pass Rush","LEO",NA,NA,NA,NA,NA,"DE","Demarcus Lawrence","C"
2021090900,1227,43533,23,"2021-09-10T01:12:37.000",38.88,35.89,"pass_forward","Coverage","SCBL",NA,NA,NA,NA,NA,"FS","Jayron Kearse","C"
2021090900,1227,42033,23,"2021-09-10T01:12:37.000",50.44,34.51,"pass_forward","Pass Route","RWR",NA,NA,NA,NA,NA,"TE","Cameron Brate","C"
2021090900,1267,44962,37,"2021-09-10T01:14:54.300",15.14,25.5,"pass_forward","Coverage","FSR",NA,NA,NA,NA,NA,"SS","Damontae Kazee","C"
2021090900,1267,47996,37,"2021-09-10T01:14:54.300",17.55,45.39,"pass_forward","Coverage","FSL",NA,NA,NA,NA,NA,"SS","Donovan Wilson","C"
2021090900,1267,42404,37,"2021-09-10T01:14:54.300",37.97,29.33,"pass_forward","Pass Block","LG",0,0,0,53621,"PA","G","Ali Marpet","C"
2021090900,1267,43306,37,"2021-09-10T01:14:54.300",29.88,40.63,"pass_forward","Coverage","LLB",NA,NA,NA,NA,NA,"MLB","Keanu Neal","C"
2021090900,1267,52459,37,"2021-09-10T01:14:54.300",19.26,13.22,"pass_forward","Coverage","RCB",NA,NA,NA,NA,NA,"CB","Trevon Diggs","C"
2021090900,1267,41233,37,"2021-09-10T01:14:54.300",21,14.73,"pass_forward","Pass Route","LWR",NA,NA,NA,NA,NA,"WR","Mike Evans","C"
2021090900,1267,52421,37,"2021-09-10T01:14:54.300",41.02,33.78,"pass_forward","Pass Block","RT",0,0,0,44892,"PA","T","Tristan Wirfs","C"
2021090900,1267,41363,37,"2021-09-10T01:14:54.300",37.97,32.71,"pass_forward","Pass Rush","DLT",NA,NA,NA,NA,NA,"DE","Brent Urban","C"
2021090900,1267,35481,37,"2021-09-10T01:14:54.300",24.31,47.19,"pass_forward","Pass Route","TE-R",NA,NA,NA,NA,NA,"TE","Rob Gronkowski","C"
2021090900,1267,25511,37,"2021-09-10T01:14:54.300",41.32,29.97,"pass_forward","Pass","QB",NA,NA,NA,NA,NA,"QB","Tom Brady","C"
2021090900,1267,40151,37,"2021-09-10T01:14:54.300",37.73,30.69,"pass_forward","Pass Block","C",0,0,0,53621,"PA","C","Ryan Jensen","C"
2021090900,1267,42377,37,"2021-09-10T01:14:54.300",38.98,27.34,"pass_forward","Pass Block","LT",0,0,0,52587,"PT","T","Donovan Smith","C"
2021090900,1267,53621,37,"2021-09-10T01:14:54.300",37.07,29.1,"pass_forward","Pass Rush","DRT",NA,NA,NA,NA,NA,"DT","Quinton Bohanna","C"
2021090900,1267,44892,37,"2021-09-10T01:14:54.300",41.56,34.37,"pass_forward","Pass Rush","LEO",NA,NA,NA,NA,NA,"DE","Tarell Basham","C"
2021090900,1267,43533,37,"2021-09-10T01:14:54.300",27.28,20.74,"pass_forward","Coverage","RLB",NA,NA,NA,NA,NA,"FS","Jayron Kearse","C"
2021090900,1267,53441,37,"2021-09-10T01:14:54.300",29.04,28.53,"pass_forward","Coverage","RILB",NA,NA,NA,NA,NA,"OLB","Micah Parsons","C"
2021090900,1267,44896,37,"2021-09-10T01:14:54.300",20.1,38.35,"pass_forward","Pass Route","RWR",NA,NA,NA,NA,NA,"WR","Chris Godwin","C"
2021090900,1267,44831,37,"2021-09-10T01:14:54.300",39.67,24.75,"pass_forward","Pass Block","TE-L",0,0,0,52587,"PA","TE","O.J. Howard","C"
2021090900,1267,44816,37,"2021-09-10T01:14:54.300",33.33,38.65,"pass_forward","Pass Route","HB",NA,NA,NA,NA,NA,"RB","Leonard Fournette","C"
2021090900,1267,52587,37,"2021-09-10T01:14:54.300",39.43,23.83,"pass_forward","Pass Rush","REO",NA,NA,NA,NA,NA,"DE","Bradlee Anae","C"
2021090900,1267,43478,37,"2021-09-10T01:14:54.300",18.09,41.95,"pass_forward","Coverage","LCB",NA,NA,NA,NA,NA,"CB","Anthony Brown","C"
2021090900,1267,46163,37,"2021-09-10T01:14:54.300",38.3,32.16,"pass_forward","Pass Block","RG",0,0,0,41363,"PA","G","Alex Cappa","C"
2021090900,1312,35634,35,"2021-09-10T01:16:14.800",9.06,11.46,"pass_forward","Pass Route","SLWR",NA,NA,NA,NA,NA,"WR","Antonio Brown","C"
2021090900,1312,46163,35,"2021-09-10T01:16:14.800",15.34,27.27,"pass_forward","Pass Block","RG",0,0,0,43323,"PA","G","Alex Cappa","C"
2021090900,1312,44962,35,"2021-09-10T01:16:14.800",5.55,33.38,"pass_forward","Coverage","SS",NA,NA,NA,NA,NA,"SS","Damontae Kazee","C"
2021090900,1312,46088,35,"2021-09-10T01:16:14.800",13.6,24.02,"pass_forward","Pass Rush","RLB",NA,NA,NA,NA,NA,"OLB","Leighton Vander Esch","C"
2021090900,1312,42377,35,"2021-09-10T01:16:14.800",15.51,18.84,"pass_forward","Pass Block","LT",0,0,0,52587,"PA","T","Donovan Smith","C"
2021090900,1312,35481,35,"2021-09-10T01:16:14.800",12.81,35.18,"pass_forward","Pass Route","TE-R",0,0,0,44892,"SR","TE","Rob Gronkowski","C"
2021090900,1312,43533,35,"2021-09-10T01:16:14.800",12.79,38.52,"pass_forward","Coverage","LCB",NA,NA,NA,NA,NA,"FS","Jayron Kearse","C"
2021090900,1312,43478,35,"2021-09-10T01:16:14.800",8.95,25.46,"pass_forward","Coverage","SCBR",NA,NA,NA,NA,NA,"CB","Anthony Brown","C"
2021090900,1312,52421,35,"2021-09-10T01:16:14.800",15.71,29.83,"pass_forward","Pass Block","RT",0,0,0,41363,"PA","T","Tristan Wirfs","C"
2021090900,1312,44816,35,"2021-09-10T01:16:14.800",20.66,19.86,"pass_forward","Pass Route","HB",NA,NA,NA,NA,NA,"RB","Leonard Fournette","C"
2021090900,1312,52459,35,"2021-09-10T01:16:14.800",7.84,11.49,"pass_forward","Coverage","RCB",NA,NA,NA,NA,NA,"CB","Trevon Diggs","C"
2021090900,1312,25511,35,"2021-09-10T01:16:14.800",20.26,37.47,"pass_forward","Pass","QB",NA,NA,NA,NA,NA,"QB","Tom Brady","C"
2021090900,1312,44904,35,"2021-09-10T01:16:14.800",10.42,39.25,"pass_forward","Coverage","LLB",NA,NA,NA,NA,NA,"CB","Jourdan Lewis","C"
2021090900,1312,43323,35,"2021-09-10T01:16:14.800",12.64,27.87,"pass_forward","Pass Rush","LILB",NA,NA,NA,NA,NA,"MLB","Jaylon Smith","C"
2021090900,1312,44892,35,"2021-09-10T01:16:14.800",13.01,33.04,"pass_forward","Coverage","LEO",NA,NA,NA,NA,NA,"DE","Tarell Basham","C"
2021090900,1312,42404,35,"2021-09-10T01:16:14.800",14.79,24.44,"pass_forward","Pass Block","LG",0,0,0,53621,"PT","G","Ali Marpet","C"
2021090900,1312,52587,35,"2021-09-10T01:16:14.800",16.64,21.8,"pass_forward","Coverage","REO",NA,NA,NA,NA,NA,"DE","Bradlee Anae","C"
2021090900,1312,41233,35,"2021-09-10T01:16:14.800",8.95,26.86,"pass_forward","Pass Route","LWR",NA,NA,NA,NA,NA,"WR","Mike Evans","C"
2021090900,1312,40151,35,"2021-09-10T01:16:14.800",17.81,25.5,"pass_forward","Pass Block","C",0,0,0,53621,"PA","C","Ryan Jensen","C"
2021090900,1312,44896,35,"2021-09-10T01:16:14.800",10.89,37.84,"pass_forward","Pass Route","RWR",NA,NA,NA,NA,NA,"WR","Chris Godwin","C"
2021090900,1312,53621,35,"2021-09-10T01:16:14.800",18.85,23,"pass_forward","Pass Rush","DRT",NA,NA,NA,NA,NA,"DT","Quinton Bohanna","C"
2021090900,1312,41363,35,"2021-09-10T01:16:14.800",17,32.37,"pass_forward","Pass Rush","DLT",NA,NA,NA,NA,NA,"DE","Brent Urban","C"
2021090900,1368,47788,30,"2021-09-10T01:20:41.700",40.57,28.5,"pass_forward","Coverage","RILB",NA,NA,NA,NA,NA,"ILB","Devin White","C"
2021090900,1368,46206,30,"2021-09-10T01:20:41.700",28.39,28.73,"pass_forward","Pass Block","TE-L",0,0,0,41915,"PP","TE","Dalton Schultz","C"
2021090900,1368,46132,30,"2021-09-10T01:20:41.700",49.6,13.56,"pass_forward","Coverage","LCB",NA,NA,NA,NA,NA,"CB","Carlton Davis","C"
2021090900,1368,46081,30,"2021-09-10T01:20:41.700",32.02,23.12,"pass_forward","Pass Rush","NLT",NA,NA,NA,NA,NA,"NT","Vita Vea","C"
2021090900,1368,35454,30,"2021-09-10T01:20:41.700",31.79,18.47,"pass_forward","Pass Rush","LEO",NA,NA,NA,NA,NA,"DE","Jason Pierre-Paul","C"
2021090900,1368,43293,30,"2021-09-10T01:20:41.700",34.92,20.54,"pass_forward","Pass Route","HB",NA,NA,NA,NA,NA,"RB","Ezekiel Elliott","C"
2021090900,1368,43424,30,"2021-09-10T01:20:41.700",28.14,22.9,"pass_forward","Pass","QB",NA,NA,NA,NA,NA,"QB","Dak Prescott","C"
2021090900,1368,47911,30,"2021-09-10T01:20:41.700",29.81,38.17,"pass_forward","Pass Route","SRWR",NA,NA,NA,NA,NA,"RB","Tony Pollard","C"
2021090900,1368,37082,30,"2021-09-10T01:20:41.700",28.62,27.31,"pass_forward","Pass Block","LT",0,0,0,35441,"PT","T","Tyron Smith","C"
2021090900,1368,42347,30,"2021-09-10T01:20:41.700",45.06,36.48,"pass_forward","Pass Route","LWR",NA,NA,NA,NA,NA,"WR","Amari Cooper","C"
2021090900,1368,41915,30,"2021-09-10T01:20:41.700",29.07,29.89,"pass_forward","Pass Rush","ROLB",NA,NA,NA,NA,NA,"OLB","Shaquil Barrett","C"
2021090900,1368,47873,30,"2021-09-10T01:20:41.700",31.41,23.5,"pass_forward","Pass Block","RG",0,0,0,46081,"PA","G","Connor McGovern","C"
2021090900,1368,42654,30,"2021-09-10T01:20:41.700",31.54,19.38,"pass_forward","Pass Block","RT",0,0,0,35454,"PA","T","La'el Collins","C"
2021090900,1368,52425,30,"2021-09-10T01:20:41.700",45.66,14.45,"pass_forward","Pass Route","RWR",NA,NA,NA,NA,NA,"WR","CeeDee Lamb","C"
2021090900,1368,52453,30,"2021-09-10T01:20:41.700",39.01,21.95,"pass_forward","Coverage","LLB",NA,NA,NA,NA,NA,"FS","Antoine Winfield","C"
2021090900,1368,41338,30,"2021-09-10T01:20:41.700",39.15,16.87,"pass_forward","Coverage","SCBL",NA,NA,NA,NA,NA,"CB","Ross Cockrell","C"
2021090900,1368,38588,30,"2021-09-10T01:20:41.700",35.8,38.44,"pass_forward","Coverage","RLB",NA,NA,NA,NA,NA,"ILB","Lavonte David","C"
2021090900,1368,52554,30,"2021-09-10T01:20:41.700",30.69,25.73,"pass_forward","Pass Block","C",0,0,0,46081,"PT","C","Tyler Biadasz","C"
2021090900,1368,47882,30,"2021-09-10T01:20:41.700",55.07,25.14,"pass_forward","Coverage","FS",NA,NA,NA,NA,NA,"FS","Mike Edwards","C"
2021090900,1368,46119,30,"2021-09-10T01:20:41.700",30.13,26.66,"pass_forward","Pass Block","LG",0,0,0,35441,"PA","G","Connor Williams","C"
2021090900,1368,47877,30,"2021-09-10T01:20:41.700",48.71,39.82,"pass_forward","Coverage","RCB",NA,NA,NA,NA,NA,"CB","Jamel Dean","C"
2021090900,1368,35441,30,"2021-09-10T01:20:41.700",30.58,27.02,"pass_forward","Pass Rush","DRT",NA,NA,NA,NA,NA,"DE","Ndamukong Suh","C"
2021090900,137,47822,32,"2021-09-10T00:28:13.000",102.26,5.4,"pass_forward","Coverage","RCB",NA,NA,NA,NA,NA,"CB","Sean Murphy-Bunting","C"
2021090900,137,46206,32,"2021-09-10T00:28:13.000",103.89,34.39,"pass_forward","Pass Route","SRiWR",NA,NA,NA,NA,NA,"TE","Dalton Schultz","C"
2021090900,137,42347,32,"2021-09-10T00:28:13.000",98.79,9.57,"pass_forward","Pass Route","SLWR",NA,NA,NA,NA,NA,"WR","Amari Cooper","C"
2021090900,137,53461,32,"2021-09-10T00:28:13.000",115.88,20.07,"pass_forward","Pass Rush","SCBR",NA,NA,NA,NA,NA,"OLB","Joe Tryon","C"
2021090900,137,52425,32,"2021-09-10T00:28:13.000",103.66,6.06,"pass_forward","Pass Route","LWR",NA,NA,NA,NA,NA,"WR","CeeDee Lamb","C"
2021090900,137,43293,32,"2021-09-10T00:28:13.000",98.77,44.72,"pass_forward","Pass Route","RWR",NA,NA,NA,NA,NA,"RB","Ezekiel Elliott","C"
2021090900,137,46081,32,"2021-09-10T00:28:13.000",114.05,23.52,"pass_forward","Pass Rush","DLT",NA,NA,NA,NA,NA,"NT","Vita Vea","C"
2021090900,137,47873,32,"2021-09-10T00:28:13.000",114.04,24.19,"pass_forward","Pass Block","RG",0,0,0,46081,"PP","G","Connor McGovern","C"
2021090900,137,52453,32,"2021-09-10T00:28:13.000",87.08,21.56,"pass_forward","Coverage","FS",NA,NA,NA,NA,NA,"FS","Antoine Winfield","C"
2021090900,137,46119,32,"2021-09-10T00:28:13.000",112.83,22.37,"pass_forward","Pass Block","LG",0,0,0,35441,"SW","G","Connor Williams","C"
2021090900,137,45532,32,"2021-09-10T00:28:13.000",104.85,44.62,"pass_forward","Pass Route","SRoWR",NA,NA,NA,NA,NA,"TE","Blake Jarwin","C"
2021090900,137,35441,32,"2021-09-10T00:28:13.000",112.85,23.58,"pass_forward","Pass Rush","DRT",NA,NA,NA,NA,NA,"DE","Ndamukong Suh","C"
2021090900,137,42654,32,"2021-09-10T00:28:13.000",114.51,27.33,"pass_forward","Pass Block","RT",0,0,0,40074,"PP","T","La'el Collins","C"
2021090900,137,43424,32,"2021-09-10T00:28:13.000",116.48,23.38,"pass_forward","Pass","QB",NA,NA,NA,NA,NA,"QB","Dak Prescott","C"
2021090900,137,41915,32,"2021-09-10T00:28:13.000",103.44,42.55,"pass_forward","Coverage","SCBoL",NA,NA,NA,NA,NA,"OLB","Shaquil Barrett","C"
2021090900,137,52554,32,"2021-09-10T00:28:13.000",113.43,23.8,"pass_forward","Pass Block","C",0,0,0,35441,"PP","C","Tyler Biadasz","C"
2021090900,137,46132,32,"2021-09-10T00:28:13.000",94.24,44.04,"pass_forward","Coverage","LCB",NA,NA,NA,NA,NA,"CB","Carlton Davis","C"
2021090900,137,35454,32,"2021-09-10T00:28:13.000",111.34,23.14,"pass_forward","Pass Rush","ROLB",NA,NA,NA,NA,NA,"DE","Jason Pierre-Paul","C"
2021090900,137,37082,32,"2021-09-10T00:28:13.000",115.2,20.28,"pass_forward","Pass Block","LT",0,0,0,35454,"PT","T","Tyron Smith","C"
2021090900,137,40074,32,"2021-09-10T00:28:13.000",113.97,28.21,"pass_forward","Pass Rush","LEO",NA,NA,NA,NA,NA,"DE","William Gholston","C"
2021090900,137,47788,32,"2021-09-10T00:28:13.000",99.49,30.24,"pass_forward","Coverage","SCBiL",NA,NA,NA,NA,NA,"ILB","Devin White","C"
2021090900,137,38588,32,"2021-09-10T00:28:13.000",100.89,12.17,"pass_forward","Coverage","RLB",NA,NA,NA,NA,NA,"ILB","Lavonte David","C"
2021090900,1392,46119,34,"2021-09-10T01:21:21.200",49.74,31.09,"pass_forward","Pass Block","LG",0,0,0,46081,"PP","G","Connor Williams","I"
2021090900,1392,47882,34,"2021-09-10T01:21:21.200",69.16,10.02,"pass_forward","Coverage","LCB",NA,NA,NA,NA,NA,"FS","Mike Edwards","I"
2021090900,1392,43293,34,"2021-09-10T01:21:21.200",67.77,9.03,"pass_forward","Pass Route","RWR",NA,NA,NA,NA,NA,"RB","Ezekiel Elliott","I"
2021090900,1392,47877,34,"2021-09-10T01:21:21.200",62.23,48.87,"pass_forward","Coverage","RCB",NA,NA,NA,NA,NA,"CB","Jamel Dean","I"
2021090900,1392,52554,34,"2021-09-10T01:21:21.200",49.15,30.01,"pass_forward","Pass Block","C",1,0,0,40074,"PP","C","Tyler Biadasz","I"
2021090900,1392,46081,34,"2021-09-10T01:21:21.200",49.91,31.69,"pass_forward","Pass Rush","DRT",NA,NA,NA,NA,NA,"NT","Vita Vea","I"
2021090900,1392,37082,34,"2021-09-10T01:21:21.200",50.43,33.49,"pass_forward","Pass Block","LT",0,0,0,41915,"PP","T","Tyron Smith","I"
2021090900,1392,41915,34,"2021-09-10T01:21:21.200",50.46,34.24,"pass_forward","Pass Rush","ROLB",NA,NA,NA,NA,NA,"OLB","Shaquil Barrett","I"
2021090900,1392,52453,34,"2021-09-10T01:21:21.200",77.09,28.79,"pass_forward","Coverage","FS",NA,NA,NA,NA,NA,"FS","Antoine Winfield","I"
2021090900,1392,35441,34,"2021-09-10T01:21:21.200",51.34,27.76,"pass_forward","Pass Rush","LE",NA,NA,NA,NA,NA,"DE","Ndamukong Suh","I"
2021090900,1392,46206,34,"2021-09-10T01:21:21.200",60.6,18.14,"pass_forward","Pass Route","SRiWR",NA,NA,NA,NA,NA,"TE","Dalton Schultz","I"
